,Hunger,Potter,Twilight,Mockingbird,Gatsby
3329,True,True,True,True,True
3330,True,True,False,False,False
3331,True,False,False,False,False
3332,True,False,False,False,False
3333,True,False,False,False,False
3334,True,True,False,False,False
3335,True,True,True,True,True
3336,False,False,False,False,True
3337,True,True,False,True,True
3338,True,True,True,True,True
3339,False,False,False,True,True
3340,False,True,True,False,False
3341,True,False,False,False,False
3342,False,False,False,True,False
3343,False,True,True,True,True
3344,True,True,False,False,True
3345,False,True,True,True,True
3346,False,True,True,True,False
3347,True,False,False,False,False
3348,False,False,False,True,False
3349,False,False,False,True,False
3350,True,True,False,True,True
3351,False,False,False,True,True
3352,False,True,False,True,False
3353,True,False,False,True,False
3354,False,False,False,True,False
3355,True,False,False,False,False
3356,True,False,False,False,False
3357,False,True,True,False,False
3358,True,False,True,True,False
3359,False,True,False,False,True
3360,True,False,False,False,False
3361,True,False,True,True,True
3362,False,True,False,True,False
3363,False,True,False,True,False
3364,True,False,False,False,False
3365,False,True,False,False,False
3366,True,True,False,False,False
3367,True,False,True,False,True
3368,False,False,False,True,False
3369,False,False,False,True,True
3370,True,False,False,False,False
3371,False,True,True,True,False
3372,False,True,False,False,False
3373,False,True,False,False,False
3374,False,True,False,False,False
3375,True,True,False,True,True
3376,False,True,False,False,False
3377,True,False,False,False,False
3378,True,False,False,False,False
3379,False,True,False,False,False
3380,False,False,False,True,False
3381,True,True,True,True,False
3382,True,False,False,False,False
3383,True,False,False,False,False
3384,False,False,True,False,False
3385,False,True,True,False,False
3386,True,False,False,False,False
3387,False,True,True,False,True
3388,True,False,False,False,False
3389,False,False,False,True,True
3390,False,True,False,True,True
3391,False,False,False,False,True
3392,False,True,False,False,True
3393,True,False,False,False,False
3394,True,False,True,False,False
3395,False,False,False,False,True
3396,True,False,False,False,False
3397,False,False,False,False,True
3398,True,True,False,False,False
3399,True,False,False,False,False
3400,False,False,False,False,True
3401,False,False,False,True,False
3402,True,True,True,False,False
3403,True,True,False,True,False
3404,True,False,False,True,False
3405,False,True,False,True,True
3406,False,False,False,True,False
3407,False,False,True,False,False
3408,True,True,True,False,True
3409,False,True,False,True,True
3410,True,True,True,True,False
3411,False,False,False,True,False
3412,False,True,False,False,False
3413,True,True,True,True,True
3414,False,False,False,True,True
3415,False,True,True,False,False
3416,True,False,False,False,False
3417,False,True,False,False,False
3418,True,False,False,False,False
3419,False,True,False,True,True
3420,False,False,False,True,False
3421,True,False,False,False,False
3422,False,False,True,True,True
3423,False,True,False,True,False
3424,False,False,False,False,True
3425,True,False,False,False,False
3426,True,False,False,False,False
3427,False,True,False,True,False
3428,True,True,False,True,False
3429,False,True,True,True,True
3430,False,True,True,True,True
3431,True,False,False,False,False
3432,False,False,False,True,True
3433,False,True,False,True,True
3434,False,True,False,True,True
3435,True,False,True,True,False
3436,True,True,True,False,False
3437,False,True,False,False,False
3438,True,True,False,True,False
3439,False,True,False,False,False
3440,True,False,False,False,False
3441,False,True,False,False,False
3442,True,True,False,True,False
3443,True,False,True,True,False
3444,False,False,False,False,True
3445,True,False,False,False,False
3446,False,True,False,False,False
3447,False,False,False,False,True
3448,False,False,False,False,True
3449,False,True,False,True,True
3450,True,True,False,False,False
3451,False,True,False,True,True
3452,False,False,False,True,True
3453,True,False,False,False,False
3454,True,True,True,True,False
3455,True,True,True,False,False
3456,False,True,False,True,True
3457,False,False,False,False,True
3458,True,False,False,False,False
3459,False,True,False,False,False
3460,False,True,False,True,False
3461,True,False,False,False,False
3462,True,True,False,True,False
3463,False,False,False,False,True
3464,True,False,False,False,False
3465,False,True,False,True,False
3466,False,True,False,False,False
3467,False,False,False,True,False
3468,False,True,False,True,True
3469,True,False,False,False,False
3470,False,True,False,False,False
3471,False,False,False,False,True
3472,False,True,True,False,False
3473,False,True,False,False,False
3474,True,False,False,False,True
3475,False,True,True,True,False
3476,False,False,False,True,False
3477,True,False,False,False,False
3478,True,False,True,True,False
3479,True,False,True,False,False
3480,True,True,False,False,True
3481,True,False,True,False,False
3482,False,True,False,True,False
3483,True,False,False,False,False
3484,False,True,True,False,False
3485,True,False,False,False,False
3486,True,True,True,False,False
3487,True,False,True,False,False
3488,False,True,False,True,False
3489,False,False,False,True,True
3490,False,False,True,False,True
3491,False,True,False,True,False
3492,True,False,False,False,False
3493,True,True,True,False,False
3494,False,False,False,True,False
3495,True,False,False,False,False
3496,False,True,False,True,True
3497,True,False,False,True,True
3498,False,False,False,True,False
3499,True,False,False,False,False
3500,False,True,False,True,False
3501,True,False,False,False,False
3502,True,False,False,False,False
3503,False,True,False,False,False
3504,True,True,False,True,False
3505,False,True,False,True,False
3506,True,False,False,False,False
3507,False,True,False,True,False
3508,False,False,False,True,False
3509,False,True,False,False,True
3510,False,True,False,False,False
3511,False,True,True,False,False
3512,False,True,False,True,True
3513,True,False,False,False,False
3514,False,False,True,False,True
3515,True,False,False,False,False
3516,True,False,False,False,False
3517,False,False,False,True,True
3518,False,False,False,True,False
3519,False,False,True,True,False
3520,False,False,False,True,True
3521,True,True,True,False,False
3522,False,True,False,False,False
3523,True,False,False,False,False
3524,False,False,False,True,False
3525,False,True,True,True,False
3526,False,True,True,True,False
3527,True,True,False,False,True
3528,False,True,False,False,False
3529,True,False,False,True,False
3530,False,False,False,True,True
3531,True,False,False,False,False
3532,False,True,False,False,False
3533,False,False,False,False,True
3534,True,True,False,False,False
3535,True,False,True,False,False
3536,True,False,False,False,False
3537,False,False,False,True,False
3538,True,False,False,False,False
3539,True,False,False,False,False
3540,True,False,False,False,False
3541,True,False,True,False,False
3542,True,True,False,True,True
3543,True,True,True,True,False
3544,True,True,False,True,False
3545,True,False,True,False,False
3546,False,True,False,False,False
3547,True,False,False,False,False
3548,False,True,False,False,False
3549,True,True,False,False,False
3550,True,False,False,False,False
3551,True,False,False,False,False
3552,True,False,True,True,False
3553,False,True,False,True,True
3554,False,True,False,False,False
3555,False,True,False,True,True
3556,True,False,False,True,True
3557,True,True,True,False,False
3558,True,False,False,False,False
3559,True,False,False,False,False
3560,False,False,True,False,False
3561,False,True,False,True,True
3562,False,True,True,True,False
3563,False,True,False,True,False
3564,True,True,False,True,False
3565,False,True,True,True,False
3566,True,False,False,True,False
3567,True,True,False,False,False
3568,True,True,False,False,False
3569,True,True,False,False,False
3570,False,True,True,False,False
3571,True,True,False,True,True
3572,True,False,False,False,True
3573,False,True,True,False,False
3574,False,False,False,True,False
3575,True,False,False,False,False
3576,False,True,True,False,False
3577,True,True,True,True,True
3578,True,True,True,False,False
3579,True,True,True,True,False
3580,False,False,False,True,True
3581,False,True,False,True,False
3582,False,True,False,True,True
3583,True,False,False,False,False
3584,True,True,True,False,True
3585,True,False,False,False,False
3586,False,True,False,False,False
3587,True,False,False,False,False
3588,False,True,False,True,False
3589,False,True,False,True,False
3590,True,True,False,False,False
3591,False,True,True,False,False
3592,True,False,False,False,True
3593,True,False,True,False,False
3594,False,False,False,True,False
3595,False,True,False,True,True
3596,False,False,False,True,True
3597,False,False,True,True,False
3598,False,True,False,False,False
3599,True,False,False,False,False
3600,True,True,True,True,False
3601,False,True,True,False,False
3602,True,False,False,False,False
3603,True,True,True,False,False
3604,False,True,False,True,False
3605,True,False,False,False,False
3606,False,False,False,True,True
3607,True,False,True,False,False
3608,False,True,False,True,True
3609,True,False,False,False,False
3610,True,False,False,False,False
3611,True,True,True,True,False
3612,False,True,True,False,True
3613,True,False,False,False,False
3614,True,True,False,False,False
3615,True,True,False,True,True
3616,False,False,False,False,True
3617,False,False,False,False,True
3618,False,False,True,True,False
