SurveyDate,FormalEducation,ConvertedSalary,Hobby,Country,StackOverflowJobsRecommend,VersionControl,Age,Years Experience,Gender,RawSalary,Paid_Job,equal_binned,boundary_binned
1/5/18 15:26,Bachelor's degree (BA. BS. B.Eng.. etc.),69452.0,No,India,10.0,Git,43,10,Not Given,69452.0,1,"(-2000.0, 400000.0]",Medium
6/7/18 4:02,Bachelor's degree (BA. BS. B.Eng.. etc.),45838.0,Yes,India,5.0,Git;Copying and pasting files to network shares,28,11,Male,45838.0,1,"(-2000.0, 400000.0]",Low
6/2/18 2:21,Bachelor's degree (BA. BS. B.Eng.. etc.),4884.0,Yes,Sweeden,7.0,Zip file back-ups,36,16,Not Given,4884.0,1,"(-2000.0, 400000.0]",Very low
1/27/18 7:42,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Russia,7.0,Git,18,19,Male,,0,"(-2000.0, 400000.0]",Very low
3/15/18 5:23,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Spain,7.0,Git,37,13,Not Given,,0,"(-2000.0, 400000.0]",Very low
5/27/18 11:21,Bachelor's degree (BA. BS. B.Eng.. etc.),130000.0,Yes,Spain,10.0,Git,58,15,Male,130000.0,1,"(-2000.0, 400000.0]",High
8/22/18 12:04,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Spain,10.0,Git;Team Foundation Version Control,64,16,Female,,0,"(-2000.0, 400000.0]",Very low
9/1/18 22:00,Bachelor's degree (BA. BS. B.Eng.. etc.),10920.0,Yes,UK,7.0,Git,18,17,Male,10920.0,1,"(-2000.0, 400000.0]",Low
8/12/18 22:31,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,UK,7.0,Git,34,18,Not Given,,0,"(-2000.0, 400000.0]",Very low
10/25/18 1:16,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Russia,7.0,Git,39,18,Not Given,,0,"(-2000.0, 400000.0]",Very low
9/29/18 4:10,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,No,Sweeden,9.0,Mercurial,40,14,Male,,0,"(-2000.0, 400000.0]",Very low
9/27/18 19:54,Professional degree (JD. MD. etc.),15922.0,Yes,USA,7.0,Git;Mercurial,35,18,Male,15922.0,1,"(-2000.0, 400000.0]",Low
4/4/18 4:04,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Spain,7.0,Git;Subversion,40,13,Not Given,,0,"(-2000.0, 400000.0]",Very low
6/24/18 19:46,Master's degree (MA. MS. M.Eng.. MBA. etc.),85572.0,Yes,Sweeden,7.0,Git,39,8,Male,85572.0,1,"(-2000.0, 400000.0]",Medium
5/30/18 5:46,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,France,7.0,Git;Subversion,23,18,Male,,0,"(-2000.0, 400000.0]",Very low
4/5/18 23:40,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,France,7.0,Git,25,6,Male,,0,"(-2000.0, 400000.0]",Very low
5/1/18 3:19,Bachelor's degree (BA. BS. B.Eng.. etc.),65000.0,Yes,South Africa,10.0,Git;Team Foundation Version Control,20,13,Male,65000.0,1,"(-2000.0, 400000.0]",Medium
9/18/18 2:18,Associate degree,37152.0,Yes,India,7.0,Git;Copying and pasting files to network shares;Zip file back-ups,50,14,Female,37152.0,1,"(-2000.0, 400000.0]",Low
3/27/18 11:27,Some college/university study without earning a degree,17628.0,Yes,Spain,10.0,Git,24,7,Male,17628.0,1,"(-2000.0, 400000.0]",Low
9/4/18 10:14,Some college/university study without earning a degree,0.0,Yes,UK,7.0,Git,27,9,Not Given,,0,"(-2000.0, 400000.0]",Very low
4/13/18 3:59,Bachelor's degree (BA. BS. B.Eng.. etc.),95000.0,Yes,France,8.0,Git,18,17,Male,95000.0,1,"(-2000.0, 400000.0]",Medium
8/29/18 19:14,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),59172.0,Yes,Russia,7.0,Git,47,13,Male,59172.0,1,"(-2000.0, 400000.0]",Medium
2/4/18 9:01,Master's degree (MA. MS. M.Eng.. MBA. etc.),112000.0,Yes,South Africa,7.0,Git;Subversion,18,4,Not Given,112000.0,1,"(-2000.0, 400000.0]",High
3/24/18 1:55,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),29200.0,Yes,USA,7.0,Git,69,8,Not Given,29200.0,1,"(-2000.0, 400000.0]",Low
1/25/18 15:25,Some college/university study without earning a degree,15000.0,Yes,France,7.0,Git,54,10,Female,15000.0,1,"(-2000.0, 400000.0]",Low
2/28/18 17:20,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,7.0,Git,21,17,Male,,0,"(-2000.0, 400000.0]",Very low
9/3/18 11:12,Some college/university study without earning a degree,110000.0,Yes,India,10.0,Git;Team Foundation Version Control,50,7,Male,110000.0,1,"(-2000.0, 400000.0]",High
8/1/18 14:00,Some college/university study without earning a degree,500052.0,No,UK,7.0,Git;Team Foundation Version Control,52,5,Male,500052.0,1,"(400000.0, 800000.0]",Very high
8/18/18 19:55,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,USA,10.0,Git,41,5,Male,,0,"(-2000.0, 400000.0]",Very low
9/26/18 5:41,Associate degree,0.0,Yes,USA,9.0,Git,44,10,Male,,0,"(-2000.0, 400000.0]",Very low
3/14/18 15:32,Master's degree (MA. MS. M.Eng.. MBA. etc.),28958.0,Yes,Russia,0.0,Git;Subversion;Team Foundation Version Control,29,9,Not Given,28958.0,1,"(-2000.0, 400000.0]",Low
9/14/18 23:28,Master's degree (MA. MS. M.Eng.. MBA. etc.),23172.0,No,France,7.0,Git,38,11,Not Given,23172.0,1,"(-2000.0, 400000.0]",Low
6/29/18 21:13,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Spain,8.0,Git,18,15,Not Given,,0,"(-2000.0, 400000.0]",Very low
3/24/18 14:25,Some college/university study without earning a degree,10000.0,Yes,Spain,7.0,Git,30,15,Male,10000.0,1,"(-2000.0, 400000.0]",Very low
3/22/18 6:42,Some college/university study without earning a degree,43500.0,Yes,France,7.0,Git,35,10,Male,43500.0,1,"(-2000.0, 400000.0]",Low
2/14/18 9:58,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),20857.0,Yes,Sweeden,7.0,I don't use version control,43,10,Not Given,20857.0,1,"(-2000.0, 400000.0]",Low
2/22/18 18:53,Bachelor's degree (BA. BS. B.Eng.. etc.),36468.0,Yes,UK,7.0,Git,27,12,Not Given,36468.0,1,"(-2000.0, 400000.0]",Low
2/8/18 23:50,Bachelor's degree (BA. BS. B.Eng.. etc.),65000.0,No,Russia,7.0,Team Foundation Version Control,47,8,Male,65000.0,1,"(-2000.0, 400000.0]",Medium
1/28/18 6:22,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),0.0,Yes,Russia,7.0,Git,18,8,Male,,0,"(-2000.0, 400000.0]",Very low
4/30/18 19:04,Bachelor's degree (BA. BS. B.Eng.. etc.),51403.0,Yes,France,7.0,Git;Subversion,30,9,Male,51403.0,1,"(-2000.0, 400000.0]",Medium
7/29/18 7:35,Bachelor's degree (BA. BS. B.Eng.. etc.),67368.0,Yes,India,7.0,Git,44,16,Male,67368.0,1,"(-2000.0, 400000.0]",Medium
4/4/18 13:58,Bachelor's degree (BA. BS. B.Eng.. etc.),97233.0,Yes,USA,7.0,Git;Team Foundation Version Control,18,10,Male,97233.0,1,"(-2000.0, 400000.0]",Medium
6/5/18 12:01,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Sweeden,7.0,Git;Subversion,35,2,Not Given,,0,"(-2000.0, 400000.0]",Very low
7/3/18 14:13,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,USA,7.0,Git,31,9,Male,,0,"(-2000.0, 400000.0]",Very low
9/21/18 20:06,Bachelor's degree (BA. BS. B.Eng.. etc.),1884.0,Yes,USA,7.0,Git,38,11,Transgender,1884.0,1,"(-2000.0, 400000.0]",Very low
6/25/18 4:28,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,France,7.0,Git,54,9,Male,,0,"(-2000.0, 400000.0]",Very low
5/2/18 17:49,Bachelor's degree (BA. BS. B.Eng.. etc.),76397.0,Yes,UK,7.0,Git;Mercurial,26,17,Not Given,76397.0,1,"(-2000.0, 400000.0]",Medium
4/13/18 13:21,Other doctoral degree (Ph.D. Ed.D.. etc.),0.0,No,South Africa,7.0,Git;Zip file back-ups,75,8,Not Given,,0,"(-2000.0, 400000.0]",Very low
2/6/18 15:56,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,7.0,Git;Subversion,19,12,Not Given,,0,"(-2000.0, 400000.0]",Very low
4/2/18 23:45,Professional degree (JD. MD. etc.),73433.0,Yes,Spain,10.0,Git,44,0,Male,73433.0,1,"(-2000.0, 400000.0]",Medium
3/17/18 0:17,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,South Africa,10.0,Git,43,13,Not Given,,0,"(-2000.0, 400000.0]",Very low
9/27/18 7:11,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),0.0,Yes,India,7.0,Git,18,9,Not Given,,0,"(-2000.0, 400000.0]",Very low
2/21/18 23:43,Bachelor's degree (BA. BS. B.Eng.. etc.),60000.0,Yes,UK,7.0,Git;Team Foundation Version Control,19,12,Not Given,60000.0,1,"(-2000.0, 400000.0]",Medium
9/14/18 18:43,Master's degree (MA. MS. M.Eng.. MBA. etc.),88000.0,Yes,South Africa,10.0,Git,18,0,Male,88000.0,1,"(-2000.0, 400000.0]",Medium
7/18/18 7:00,I never completed any formal education,0.0,Yes,Russia,7.0,Mercurial,34,12,Male,,0,"(-2000.0, 400000.0]",Very low
7/8/18 9:26,Master's degree (MA. MS. M.Eng.. MBA. etc.),1056.0,No,France,7.0,Git,44,9,Male,1056.0,1,"(-2000.0, 400000.0]",Very low
6/19/18 18:39,Some college/university study without earning a degree,240000.0,Yes,USA,6.0,Git;Mercurial,41,11,Male,240000.0,1,"(-2000.0, 400000.0]",Very high
3/3/18 19:45,Master's degree (MA. MS. M.Eng.. MBA. etc.),160000.0,Yes,Sweeden,7.0,Git;Subversion,41,9,Not Given,160000.0,1,"(-2000.0, 400000.0]",Very high
9/8/18 6:39,Associate degree,0.0,Yes,USA,7.0,Git,37,13,Not Given,,0,"(-2000.0, 400000.0]",Very low
4/1/18 11:03,Bachelor's degree (BA. BS. B.Eng.. etc.),143000.0,Yes,USA,7.0,Git,26,3,Male,143000.0,1,"(-2000.0, 400000.0]",High
7/15/18 21:13,Bachelor's degree (BA. BS. B.Eng.. etc.),69452.0,Yes,South Africa,7.0,Git,36,10,Male,69452.0,1,"(-2000.0, 400000.0]",Medium
3/25/18 21:42,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),60000.0,Yes,South Africa,7.0,Git;Team Foundation Version Control,41,4,Male,60000.0,1,"(-2000.0, 400000.0]",Medium
6/24/18 15:25,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,No,USA,7.0,Git,40,1,Male,,0,"(-2000.0, 400000.0]",Very low
10/23/18 1:00,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Sweeden,7.0,Git;Subversion,27,9,Not Given,,0,"(-2000.0, 400000.0]",Very low
6/10/18 17:10,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),0.0,Yes,India,7.0,Team Foundation Version Control;Copying and pasting files to network shares,18,3,Not Given,,0,"(-2000.0, 400000.0]",Very low
7/30/18 12:04,Some college/university study without earning a degree,130000.0,Yes,Russia,7.0,Git;Subversion,30,14,Male,130000.0,1,"(-2000.0, 400000.0]",High
9/23/18 9:32,Bachelor's degree (BA. BS. B.Eng.. etc.),130000.0,Yes,Russia,7.0,Team Foundation Version Control,37,6,Male,130000.0,1,"(-2000.0, 400000.0]",High
9/17/18 3:05,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,USA,7.0,Git,26,8,Not Given,,0,"(-2000.0, 400000.0]",Very low
5/2/18 1:48,Associate degree,0.0,Yes,India,7.0,Git,37,17,Not Given,,0,"(-2000.0, 400000.0]",Very low
4/26/18 3:46,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Spain,9.0,Git,46,5,Male,,0,"(-2000.0, 400000.0]",Very low
3/5/18 7:16,Master's degree (MA. MS. M.Eng.. MBA. etc.),68820.0,No,UK,7.0,Git;Subversion,18,10,Male,68820.0,1,"(-2000.0, 400000.0]",Medium
6/10/18 13:58,Master's degree (MA. MS. M.Eng.. MBA. etc.),20000.0,Yes,South Africa,6.0,Git;Team Foundation Version Control;Copying and pasting files to network shares;Zip file back-ups,20,16,Male,20000.0,1,"(-2000.0, 400000.0]",Low
6/24/18 3:20,Bachelor's degree (BA. BS. B.Eng.. etc.),26925.0,Yes,France,6.0,Git,32,15,Male,26925.0,1,"(-2000.0, 400000.0]",Low
10/14/18 9:33,Bachelor's degree (BA. BS. B.Eng.. etc.),70000.0,Yes,Sweeden,5.0,Git,33,7,Male,70000.0,1,"(-2000.0, 400000.0]",Medium
9/17/18 6:07,Some college/university study without earning a degree,0.0,Yes,Russia,10.0,Git,28,5,Not Given,,0,"(-2000.0, 400000.0]",Very low
5/31/18 17:22,Master's degree (MA. MS. M.Eng.. MBA. etc.),120000.0,Yes,Russia,7.0,Copying and pasting files to network shares,37,19,Male,120000.0,1,"(-2000.0, 400000.0]",High
6/8/18 0:24,Bachelor's degree (BA. BS. B.Eng.. etc.),24000.0,Yes,UK,5.0,Git;Copying and pasting files to network shares,58,4,Male,24000.0,1,"(-2000.0, 400000.0]",Low
5/28/18 10:58,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,USA,8.0,Git;Subversion;Copying and pasting files to network shares,32,11,Male,,0,"(-2000.0, 400000.0]",Very low
7/10/18 11:16,Master's degree (MA. MS. M.Eng.. MBA. etc.),49200.0,Yes,France,4.0,Git;Mercurial;Team Foundation Version Control,40,6,Female,49200.0,1,"(-2000.0, 400000.0]",Low
3/18/18 8:55,Master's degree (MA. MS. M.Eng.. MBA. etc.),3914.0,Yes,Spain,10.0,Git;Copying and pasting files to network shares,20,14,Male,3914.0,1,"(-2000.0, 400000.0]",Very low
5/13/18 18:26,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,UK,7.0,Git,30,8,Male,,0,"(-2000.0, 400000.0]",Very low
8/18/18 20:40,Bachelor's degree (BA. BS. B.Eng.. etc.),54792.0,Yes,Spain,10.0,Git,30,15,Not Given,54792.0,1,"(-2000.0, 400000.0]",Medium
6/28/18 4:02,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,UK,7.0,Zip file back-ups,50,13,Male,,0,"(-2000.0, 400000.0]",Very low
7/9/18 16:09,Bachelor's degree (BA. BS. B.Eng.. etc.),41671.0,Yes,Sweeden,7.0,Git,52,14,Male,41671.0,1,"(-2000.0, 400000.0]",Low
10/17/18 13:58,Bachelor's degree (BA. BS. B.Eng.. etc.),24540.0,Yes,Spain,5.0,Team Foundation Version Control,31,7,Male,24540.0,1,"(-2000.0, 400000.0]",Low
2/7/18 4:54,Other doctoral degree (Ph.D. Ed.D.. etc.),0.0,No,USA,6.0,Git,30,13,Male,,0,"(-2000.0, 400000.0]",Very low
3/17/18 7:30,Master's degree (MA. MS. M.Eng.. MBA. etc.),84816.0,Yes,USA,7.0,Git,52,8,Male,84816.0,1,"(-2000.0, 400000.0]",Medium
7/18/18 1:38,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,UK,7.0,Git;Team Foundation Version Control,25,9,Male,,0,"(-2000.0, 400000.0]",Very low
10/1/18 2:51,Bachelor's degree (BA. BS. B.Eng.. etc.),11040.0,Yes,France,7.0,Zip file back-ups,20,4,Male,11040.0,1,"(-2000.0, 400000.0]",Low
1/9/18 17:53,Bachelor's degree (BA. BS. B.Eng.. etc.),45019.0,Yes,Sweeden,7.0,Git;Subversion;Copying and pasting files to network shares,31,5,Male,45019.0,1,"(-2000.0, 400000.0]",Low
3/23/18 16:10,Master's degree (MA. MS. M.Eng.. MBA. etc.),81576.0,No,UK,7.0,Git;Mercurial;Subversion,33,11,Male,81576.0,1,"(-2000.0, 400000.0]",Medium
2/28/18 11:50,Bachelor's degree (BA. BS. B.Eng.. etc.),60000.0,Yes,Sweeden,7.0,Git;Team Foundation Version Control,18,9,Male,60000.0,1,"(-2000.0, 400000.0]",Medium
4/24/18 6:59,Bachelor's degree (BA. BS. B.Eng.. etc.),64000.0,Yes,South Africa,7.0,Subversion,35,9,Male,64000.0,1,"(-2000.0, 400000.0]",Medium
3/7/18 10:02,Bachelor's degree (BA. BS. B.Eng.. etc.),47472.0,Yes,India,6.0,Git;Mercurial,40,19,Not Given,47472.0,1,"(-2000.0, 400000.0]",Low
7/23/18 22:47,Associate degree,28182.0,No,India,7.0,Git,38,6,Not Given,28182.0,1,"(-2000.0, 400000.0]",Low
1/20/18 6:48,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,South Africa,7.0,Subversion,39,10,Male,,0,"(-2000.0, 400000.0]",Very low
5/7/18 5:13,Primary/elementary school,32676.0,Yes,South Africa,7.0,Git,33,10,Female,32676.0,1,"(-2000.0, 400000.0]",Low
4/27/18 16:41,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,UK,7.0,Subversion,46,16,Female,,0,"(-2000.0, 400000.0]",Very low
10/9/18 3:36,Bachelor's degree (BA. BS. B.Eng.. etc.),74000.0,Yes,UK,7.0,Git,43,6,Not Given,74000.0,1,"(-2000.0, 400000.0]",Medium
10/25/18 21:23,Master's degree (MA. MS. M.Eng.. MBA. etc.),14688.0,Yes,Russia,10.0,Git,57,7,Male,14688.0,1,"(-2000.0, 400000.0]",Low
2/11/18 2:29,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Spain,7.0,I don't use version control,22,6,Male,,0,"(-2000.0, 400000.0]",Very low
1/28/18 13:36,Some college/university study without earning a degree,46260.0,Yes,Spain,5.0,Git,44,4,Not Given,46260.0,1,"(-2000.0, 400000.0]",Low
8/16/18 11:32,Master's degree (MA. MS. M.Eng.. MBA. etc.),76512.0,Yes,Spain,7.0,Git,22,8,Male,76512.0,1,"(-2000.0, 400000.0]",Medium
6/16/18 19:28,Some college/university study without earning a degree,27612.0,Yes,South Africa,5.0,Git;Subversion,57,13,Not Given,27612.0,1,"(-2000.0, 400000.0]",Low
5/7/18 8:02,Other doctoral degree (Ph.D. Ed.D.. etc.),0.0,Yes,UK,7.0,Git,18,11,Not Given,,0,"(-2000.0, 400000.0]",Very low
2/15/18 1:08,Associate degree,27550.0,Yes,Spain,7.0,Git,33,14,Male,27550.0,1,"(-2000.0, 400000.0]",Low
4/13/18 21:18,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,7.0,Git;Subversion,30,7,Male,,0,"(-2000.0, 400000.0]",Very low
4/17/18 1:24,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,USA,9.0,Git,31,5,Not Given,,0,"(-2000.0, 400000.0]",Very low
6/27/18 10:55,Bachelor's degree (BA. BS. B.Eng.. etc.),72469.0,Yes,Russia,7.0,Git,42,13,Male,72469.0,1,"(-2000.0, 400000.0]",Medium
10/8/18 22:18,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Other,7.0,Git;Subversion;Team Foundation Version Control,30,10,Not Given,,0,"(-2000.0, 400000.0]",Very low
6/18/18 10:16,Bachelor's degree (BA. BS. B.Eng.. etc.),281784.0,Yes,India,7.0,Git,44,11,Not Given,281784.0,1,"(-2000.0, 400000.0]",Very high
4/21/18 1:09,Bachelor's degree (BA. BS. B.Eng.. etc.),68000.0,Yes,South Africa,7.0,Subversion,18,12,Male,68000.0,1,"(-2000.0, 400000.0]",Medium
6/6/18 23:27,Some college/university study without earning a degree,40000.0,Yes,Sweeden,7.0,Git,56,8,Female,40000.0,1,"(-2000.0, 400000.0]",Low
3/28/18 12:40,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,USA,7.0,Git,47,5,Male,,0,"(-2000.0, 400000.0]",Very low
7/18/18 8:45,Master's degree (MA. MS. M.Eng.. MBA. etc.),59880.0,Yes,South Africa,2.0,Git,18,9,Not Given,59880.0,1,"(-2000.0, 400000.0]",Medium
9/15/18 13:14,Bachelor's degree (BA. BS. B.Eng.. etc.),115961.0,Yes,South Africa,7.0,Git,54,8,Male,115961.0,1,"(-2000.0, 400000.0]",High
9/15/18 2:35,Master's degree (MA. MS. M.Eng.. MBA. etc.),783.0,Yes,USA,10.0,Git,18,4,Male,783.0,1,"(-2000.0, 400000.0]",Very low
1/21/18 23:24,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,Russia,5.0,Git;Subversion,35,14,Not Given,,0,"(-2000.0, 400000.0]",Very low
8/19/18 14:03,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,USA,7.0,Git,28,7,Not Given,,0,"(-2000.0, 400000.0]",Very low
9/7/18 16:34,Some college/university study without earning a degree,0.0,Yes,South Africa,7.0,Git,53,4,Male,,0,"(-2000.0, 400000.0]",Very low
4/27/18 17:12,Bachelor's degree (BA. BS. B.Eng.. etc.),90000.0,Yes,India,10.0,Git,37,11,Male,90000.0,1,"(-2000.0, 400000.0]",Medium
7/12/18 6:56,Some college/university study without earning a degree,0.0,Yes,South Africa,7.0,Git,18,7,Male,,0,"(-2000.0, 400000.0]",Very low
5/19/18 7:39,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,USA,7.0,Subversion,25,21,Male,,0,"(-2000.0, 400000.0]",Very low
10/18/18 4:34,Bachelor's degree (BA. BS. B.Eng.. etc.),2916.0,Yes,Russia,10.0,Git,26,14,Not Given,2916.0,1,"(-2000.0, 400000.0]",Very low
9/6/18 4:12,Bachelor's degree (BA. BS. B.Eng.. etc.),54000.0,Yes,France,3.0,Git,45,11,Not Given,54000.0,1,"(-2000.0, 400000.0]",Medium
5/17/18 22:16,Master's degree (MA. MS. M.Eng.. MBA. etc.),51403.0,Yes,India,7.0,Git;Mercurial;Subversion,28,3,Male,51403.0,1,"(-2000.0, 400000.0]",Medium
8/2/18 19:26,Master's degree (MA. MS. M.Eng.. MBA. etc.),71460.0,Yes,Sweeden,10.0,Git,48,4,Male,71460.0,1,"(-2000.0, 400000.0]",Medium
3/4/18 3:40,Master's degree (MA. MS. M.Eng.. MBA. etc.),13152.0,Yes,South Africa,10.0,Git,45,14,Male,13152.0,1,"(-2000.0, 400000.0]",Low
8/6/18 4:47,Some college/university study without earning a degree,3000.0,No,UK,7.0,I don't use version control,18,1,Male,3000.0,1,"(-2000.0, 400000.0]",Very low
3/21/18 6:40,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,7.0,Git,19,4,Male,,0,"(-2000.0, 400000.0]",Very low
7/19/18 2:01,Bachelor's degree (BA. BS. B.Eng.. etc.),135000.0,Yes,South Africa,7.0,Git,39,8,Male,135000.0,1,"(-2000.0, 400000.0]",High
7/16/18 12:14,Master's degree (MA. MS. M.Eng.. MBA. etc.),38184.0,Yes,Spain,7.0,Git;Zip file back-ups,52,8,Male,38184.0,1,"(-2000.0, 400000.0]",Low
3/26/18 20:22,Master's degree (MA. MS. M.Eng.. MBA. etc.),122000.0,Yes,South Africa,7.0,Git,46,13,Not Given,122000.0,1,"(-2000.0, 400000.0]",High
4/15/18 0:00,Bachelor's degree (BA. BS. B.Eng.. etc.),61194.0,Yes,South Africa,5.0,Git,18,5,Male,61194.0,1,"(-2000.0, 400000.0]",Medium
8/23/18 10:16,Bachelor's degree (BA. BS. B.Eng.. etc.),15852.0,Yes,South Africa,7.0,Git,34,12,Not Given,15852.0,1,"(-2000.0, 400000.0]",Low
6/12/18 19:18,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,No,France,2.0,Git,18,9,Male,,0,"(-2000.0, 400000.0]",Very low
2/27/18 11:23,Bachelor's degree (BA. BS. B.Eng.. etc.),120782.0,Yes,USA,9.0,Git,18,7,Male,120782.0,1,"(-2000.0, 400000.0]",High
7/23/18 8:18,Bachelor's degree (BA. BS. B.Eng.. etc.),3252.0,Yes,India,10.0,Git;Copying and pasting files to network shares;Zip file back-ups,40,7,Male,3252.0,1,"(-2000.0, 400000.0]",Very low
5/29/18 3:15,Some college/university study without earning a degree,14436.0,No,Spain,10.0,I don't use version control,28,8,Male,14436.0,1,"(-2000.0, 400000.0]",Low
9/22/18 11:09,Bachelor's degree (BA. BS. B.Eng.. etc.),51695.0,No,France,7.0,Git,24,11,Not Given,51695.0,1,"(-2000.0, 400000.0]",Medium
2/16/18 3:55,Some college/university study without earning a degree,0.0,Yes,Russia,7.0,Git;Zip file back-ups,56,8,Female,,0,"(-2000.0, 400000.0]",Very low
4/15/18 18:18,Bachelor's degree (BA. BS. B.Eng.. etc.),102000.0,Yes,UK,5.0,Git;Team Foundation Version Control,40,7,Not Given,102000.0,1,"(-2000.0, 400000.0]",High
9/25/18 18:16,Bachelor's degree (BA. BS. B.Eng.. etc.),723876.0,Yes,Russia,7.0,Git,70,13,Male,723876.0,1,"(400000.0, 800000.0]",Very high
6/20/18 20:29,Bachelor's degree (BA. BS. B.Eng.. etc.),7152.0,Yes,Spain,10.0,Git,18,17,Male,7152.0,1,"(-2000.0, 400000.0]",Very low
7/17/18 8:25,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,India,10.0,Git,28,13,Male,,0,"(-2000.0, 400000.0]",Very low
8/7/18 21:42,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),16200.0,No,India,7.0,Team Foundation Version Control,27,21,Male,16200.0,1,"(-2000.0, 400000.0]",Low
3/5/18 2:48,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,7.0,Git,29,0,Not Given,,0,"(-2000.0, 400000.0]",Very low
8/25/18 11:18,Associate degree,0.0,Yes,South Africa,7.0,Git,38,9,Male,,0,"(-2000.0, 400000.0]",Very low
7/16/18 22:48,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,France,6.0,Git,48,16,Male,,0,"(-2000.0, 400000.0]",Very low
6/2/18 14:54,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Spain,7.0,Git;Copying and pasting files to network shares,28,7,Male,,0,"(-2000.0, 400000.0]",Very low
2/1/18 11:54,Bachelor's degree (BA. BS. B.Eng.. etc.),4692.0,Yes,South Africa,7.0,Git,64,16,Male,4692.0,1,"(-2000.0, 400000.0]",Very low
5/8/18 20:34,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,France,7.0,Git,33,13,Male,,0,"(-2000.0, 400000.0]",Very low
6/20/18 2:22,Bachelor's degree (BA. BS. B.Eng.. etc.),40000.0,Yes,South Africa,5.0,Git;Copying and pasting files to network shares;Zip file back-ups,50,10,Male,40000.0,1,"(-2000.0, 400000.0]",Low
9/11/18 15:43,Master's degree (MA. MS. M.Eng.. MBA. etc.),139000.0,Yes,Spain,5.0,Git,29,13,Female,139000.0,1,"(-2000.0, 400000.0]",High
6/30/18 13:21,Bachelor's degree (BA. BS. B.Eng.. etc.),88238.0,Yes,Russia,7.0,Git;Subversion,45,12,Male,88238.0,1,"(-2000.0, 400000.0]",Medium
2/23/18 0:33,Master's degree (MA. MS. M.Eng.. MBA. etc.),130000.0,Yes,South Africa,2.0,Git;Team Foundation Version Control;Copying and pasting files to network shares,45,1,Male,130000.0,1,"(-2000.0, 400000.0]",High
4/8/18 10:27,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),0.0,Yes,India,10.0,Git;Team Foundation Version Control,33,5,Male,,0,"(-2000.0, 400000.0]",Very low
